pheno_name,code_clean,vocab,description,info
Cancer,XaMeA,Read3,Fast track referral for suspected skin cancer                                                                                                                                                                                                                  ,PH960_v2138
Cancer,X77ok,Read3,[M]Carcinoma in pleomorphic adenoma                                                                                                                                                                                                                            ,PH960_v2138
Cancer,X77ok,Read3,[M]Carcinoma in pleomorphic adenoma                                                                                                                                                                                                                            ,PH960_v2138
Cancer,XaXQk,Read3,Secondary malignant neoplasm of large intestine and rectum                                                                                                                                                                                                     ,PH960_v2138
Cancer,XaFwn,Read3,Suspected endometrial cancer                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,Xa9AI,Read3,"[M]Teratoma, malignant, NOS                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,Xa9AI,Read3,"[M]Teratoma, malignant, NOS                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,Xa9AI,Read3,"[M]Teratoma, malignant, NOS                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,Xa9AI,Read3,"[M]Teratoma, malignant, NOS                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,Xa9AI,Read3,"[M]Teratoma, malignant, NOS                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,Xa9AI,Read3,"[M]Teratoma, malignant, NOS                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,Xa9AI,Read3,"[M]Teratoma, malignant, NOS                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,Xa0Ti,Read3,T-zone lymphoma                                                                                                                                                                                                                                                ,PH960_v2138
Cancer,XE1vn,Read3,Disseminated malignancy NOS                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,XaBAn,Read3,Disseminated malignancy NOS                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,XaOqX,Read3,Siewert type II adenocarcinoma                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,XaFwt,Read3,Suspected upper gastrointestinal cancer                                                                                                                                                                                                                        ,PH960_v2138
Cancer,XM0pv,Read3,Secondary malignant neoplasm of unknown site                                                                                                                                                                                                                   ,PH960_v2138
Cancer,XaMeE,Read3,Fast track referral for suspected colorectal cancer                                                                                                                                                                                                            ,PH960_v2138
Cancer,X30AD,Read3,Malignant ascites                                                                                                                                                                                                                                              ,PH960_v2138
Cancer,XE2vT,Read3,Secondary malignant neoplasm of other specified sites                                                                                                                                                                                                          ,PH960_v2138
Cancer,X78l7,Read3,Secondary malignant neoplasm of other specified sites                                                                                                                                                                                                          ,PH960_v2138
Cancer,X77nF,Read3,[M]Basal cell adenocarcinoma                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,XaC2n,Read3,[M]Hodgkin's disease NOS                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,X77nu,Read3,[M]Intraductal papillary adenocarcinoma with invasion                                                                                                                                                                                                          ,PH960_v2138
Cancer,X77nu,Read3,[M]Intraductal papillary adenocarcinoma with invasion                                                                                                                                                                                                          ,PH960_v2138
Cancer,XE20N,Read3,[M]Plasma cell myeloma                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,XaImc,Read3,Gleason prostate grade 5-7 (medium)                                                                                                                                                                                                                            ,PH960_v2138
Cancer,XE1wT,Read3,[M]Adenoid cystic carcinoma                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,XE1wT,Read3,[M]Adenoid cystic carcinoma                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,XE1wT,Read3,[M]Adenoid cystic carcinoma                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,Xa98T,Read3,[M]Adenoid cystic carcinoma                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,XaLqn,Read3,Suspected pancreatic cancer                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,XE1vb,Read3,"Malignant neoplasm of upper lobe, bronchus or lung                                                                                                                                                                                                             ",PH960_v2138
Cancer,Xa0bg,Read3,"Malignant neoplasm of upper lobe, bronchus or lung                                                                                                                                                                                                             ",PH960_v2138
Cancer,X78ag,Read3,Malignant neoplasm of optic nerve                                                                                                                                                                                                                              ,PH960_v2138
Cancer,XE1vq,Read3,Lymphoid and histiocytic malignancy NOS                                                                                                                                                                                                                        ,PH960_v2138
Cancer,XM1Qz,Read3,Lymphoid and histiocytic malignancy NOS                                                                                                                                                                                                                        ,PH960_v2138
Cancer,XaImq,Read3,Lymphoma stage II                                                                                                                                                                                                                                              ,PH960_v2138
Cancer,XE1vc,Read3,Malignant neoplasm of bronchus or lung NOS                                                                                                                                                                                                                     ,PH960_v2138
Cancer,Xa0KG,Read3,Malignant neoplasm of bronchus or lung NOS                                                                                                                                                                                                                     ,PH960_v2138
Cancer,XaBBt,Read3,Myelosclerosis with myeloid metaplasia                                                                                                                                                                                                                         ,PH960_v2138
Cancer,XaBBt,Read3,Myelosclerosis with myeloid metaplasia                                                                                                                                                                                                                         ,PH960_v2138
Cancer,XaBBt,Read3,Myelosclerosis with myeloid metaplasia                                                                                                                                                                                                                         ,PH960_v2138
Cancer,XE1wP,Read3,Myeloma - solitary                                                                                                                                                                                                                                             ,PH960_v2138
Cancer,Xa9AA,Read3,Myeloma - solitary                                                                                                                                                                                                                                             ,PH960_v2138
Cancer,Xa9AA,Read3,Myeloma - solitary                                                                                                                                                                                                                                             ,PH960_v2138
Cancer,XaBLx,Read3,Myeloma - solitary                                                                                                                                                                                                                                             ,PH960_v2138
Cancer,X77nM,Read3,[M]Adenocarcinoma in tubulovillous adenoma                                                                                                                                                                                                                     ,PH960_v2138
Cancer,X77nM,Read3,[M]Adenocarcinoma in tubulovillous adenoma                                                                                                                                                                                                                     ,PH960_v2138
Cancer,XaFwu,Read3,Suspected lower gastrointestinal cancer                                                                                                                                                                                                                        ,PH960_v2138
Cancer,X77oJ,Read3,"[M]Malignant melanoma, regressing                                                                                                                                                                                                                              ",PH960_v2138
Cancer,X77oJ,Read3,"[M]Malignant melanoma, regressing                                                                                                                                                                                                                              ",PH960_v2138
Cancer,XaELM,Read3,Teratoma of undescended testis                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,XaMeK,Read3,Fast track referral for suspected brain tumour                                                                                                                                                                                                                 ,PH960_v2138
Cancer,XaC1Q,Read3,"Malignant neoplasm, overlapping lesion of brain                                                                                                                                                                                                                ",PH960_v2138
Cancer,XE1vY,Read3,Malignant neoplasm of gallbladder                                                                                                                                                                                                                              ,PH960_v2138
Cancer,X78gY,Read3,Malignant neoplasm of gallbladder                                                                                                                                                                                                                              ,PH960_v2138
Cancer,XaMkD,Read3,Fast track referral for suspected head and neck cancer                                                                                                                                                                                                         ,PH960_v2138
Cancer,BBQ8.,Read3,[M]Adult cystic teratoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,BBQ8.,Read3,[M]Adult cystic teratoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,BBQ8.,Read3,[M]Adult cystic teratoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,BBQ8.,Read3,[M]Adult cystic teratoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,BBQ8.,Read3,[M]Adult cystic teratoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,BBQ8.,Read3,[M]Adult cystic teratoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,X77ny,Read3,[M]Paget's disease and intraductal carcinoma of breast                                                                                                                                                                                                         ,PH960_v2138
Cancer,X77ny,Read3,[M]Paget's disease and intraductal carcinoma of breast                                                                                                                                                                                                         ,PH960_v2138
Cancer,XaIpQ,Read3,Referred to cancer primary healthcare multidisciplinary team                                                                                                                                                                                                   ,PH960_v2138
Cancer,Xa0Th,Read3,Peripheral T-cell lymphoma                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,ByuDD,Read3,Oth and unspecif peripheral & cutaneous T-cell lymphomas                                                                                                                                                                                                       ,PH960_v2138
Cancer,Xa98F,Read3,"[M]Squamous cell carcinoma, keratinising type NOS                                                                                                                                                                                                              ",PH960_v2138
Cancer,Xa98F,Read3,"[M]Squamous cell carcinoma, keratinising type NOS                                                                                                                                                                                                              ",PH960_v2138
Cancer,Xa98F,Read3,"[M]Squamous cell carcinoma, keratinising type NOS                                                                                                                                                                                                              ",PH960_v2138
Cancer,XaL1F,Read3,Fast track cancer referral                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,XaBAl,Read3,[M]Erythroleukaemia                                                                                                                                                                                                                                            ,PH960_v2138
Cancer,XaBAl,Read3,[M]Erythroleukaemia                                                                                                                                                                                                                                            ,PH960_v2138
Cancer,BBP1.,Read3,Mesothelioma of pleura                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,X78Qc,Read3,Mesothelioma of pleura                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,XE2vQ,Read3,Malig neop of kidney and other unspecified urinary organs                                                                                                                                                                                                      ,PH960_v2138
Cancer,X78iu,Read3,Malig neop of kidney and other unspecified urinary organs                                                                                                                                                                                                      ,PH960_v2138
Cancer,XE1vi,Read3,Malignant neoplasm of cervix uteri                                                                                                                                                                                                                             ,PH960_v2138
Cancer,XE1vi,Read3,Malignant neoplasm of cervix uteri                                                                                                                                                                                                                             ,PH960_v2138
Cancer,XE1vi,Read3,Malignant neoplasm of cervix uteri                                                                                                                                                                                                                             ,PH960_v2138
Cancer,XE1vW,Read3,Malignant neoplasm of rectum                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,X78OK,Read3,Malignant neoplasm of rectum                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,X78OK,Read3,Malignant neoplasm of rectum                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,Xa0Ty,Read3,True histiocytic lymphoma                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,XaC2n,Read3,[M]Hodgkin's disease NOS                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,XE1we,Read3,[M]Hodgkin's disease NOS                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,XE1vZ,Read3,Malig neop of respiratory tract and intrathoracic organs                                                                                                                                                                                                       ,PH960_v2138
Cancer,X78g0,Read3,Malig neop of respiratory tract and intrathoracic organs                                                                                                                                                                                                       ,PH960_v2138
Cancer,B323.,Read3,[X]Malignant melanoma of other+unspecified parts of face                                                                                                                                                                                                       ,PH960_v2138
Cancer,XaEGU,Read3,Malignant melanoma of chest wall                                                                                                                                                                                                                               ,PH960_v2138
Cancer,X77pw,Read3,"[M]Triton tumour, malignant                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,X77pw,Read3,"[M]Triton tumour, malignant                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,X20E9,Read3,Langerhans' cell histiocytosis                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,Xa0SP,Read3,Myeloproliferative disorder                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,Xa0SP,Read3,Myeloproliferative disorder                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,XE1vp,Read3,Nodular lymphoma (Brill - Symmers disease)                                                                                                                                                                                                                     ,PH960_v2138
Cancer,XE1vp,Read3,Nodular lymphoma (Brill - Symmers disease)                                                                                                                                                                                                                     ,PH960_v2138
Cancer,AyuC9,Read3,HIV disease resulting in unspecified malignant neoplasm                                                                                                                                                                                                        ,PH960_v2138
Cancer,XaELK,Read3,Seminoma of descended testis                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,B62y.,Read3,Malignant lymphoma NOS                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,Xa87S,Read3,Excision malignant skin tumour                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,XE1wY,Read3,[M]Osteomas and osteosarcomas                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,XE1wY,Read3,[M]Osteomas and osteosarcomas                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,XE1wY,Read3,[M]Osteomas and osteosarcomas                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,XE1wY,Read3,[M]Osteomas and osteosarcomas                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,XaELL,Read3,Teratoma of descended testis                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,X78P0,Read3,Primary angiosarcoma of liver                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,BB850,Read3,[M]Signet ring carcinoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,BB850,Read3,[M]Signet ring carcinoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,XaIpC,Read3,Cancer treatment started                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,ByuA3,Read3,"Malig neopl, overlap lesion brain & other part of CNS                                                                                                                                                                                                          ",PH960_v2138
Cancer,Byu31,Read3,"Malignant neoplasm/bones+articular cartilage/limb,unspfd                                                                                                                                                                                                       ",PH960_v2138
Cancer,Xa98J,Read3,[M]Transitional cell carcinoma NOS                                                                                                                                                                                                                             ,PH960_v2138
Cancer,Xa99n,Read3,Diffuse non-Hodgkin's centroblastic lymphoma                                                                                                                                                                                                                   ,PH960_v2138
Cancer,X77mw,Read3,[M]Small cell-large cell carcinoma                                                                                                                                                                                                                             ,PH960_v2138
Cancer,X77mw,Read3,[M]Small cell-large cell carcinoma                                                                                                                                                                                                                             ,PH960_v2138
Cancer,XaC2J,Read3,"Malignant neoplasm of lip, unspecified                                                                                                                                                                                                                         ",PH960_v2138
Cancer,XaMeC,Read3,Fast track referral for suspected breast cancer                                                                                                                                                                                                                ,PH960_v2138
Cancer,XaD2P,Read3,Malignant neoplasm of pinna NEC                                                                                                                                                                                                                                ,PH960_v2138
Cancer,ByuDC,Read3,"Diffuse non-Hodgkin's lymphoma, unspecified                                                                                                                                                                                                                    ",PH960_v2138
Cancer,Xa99K,Read3,[M]Aesthesioneuroblastoma                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,X77nw,Read3,[M]Infiltrating duct and lobular carcinoma                                                                                                                                                                                                                     ,PH960_v2138
Cancer,X77nw,Read3,[M]Infiltrating duct and lobular carcinoma                                                                                                                                                                                                                     ,PH960_v2138
Cancer,X77oL,Read3,"[M]Desmoplastic melanoma, malignant                                                                                                                                                                                                                            ",PH960_v2138
Cancer,X77oL,Read3,"[M]Desmoplastic melanoma, malignant                                                                                                                                                                                                                            ",PH960_v2138
Cancer,XaMeJ,Read3,Fast track referral for suspected upper GI cancer                                                                                                                                                                                                              ,PH960_v2138
Cancer,X78ha,Read3,Kaposi's sarcoma of skin                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,Byu5A,Read3,Malignant neoplasm overlapping lesion of skin                                                                                                                                                                                                                  ,PH960_v2138
Cancer,XM00E,Read3,"Malignant neoplasm of lower lip, inner aspect                                                                                                                                                                                                                  ",PH960_v2138
Cancer,XaJM3,Read3,Osteosarcoma                                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,XaFwv,Read3,Suspected haematological malignancy                                                                                                                                                                                                                            ,PH960_v2138
Cancer,XE1wN,Read3,Cystosarcoma phyllodes                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,Xa9A7,Read3,Cystosarcoma phyllodes                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,XaIph,Read3,Cancer confirmed                                                                                                                                                                                                                                               ,PH960_v2138
Cancer,BBh..,Read3,[M]Reticulosarcoma NOS                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,BBh..,Read3,[M]Reticulosarcoma NOS                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,BBh..,Read3,[M]Reticulosarcoma NOS                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,XaKzK,Read3,Suspected gynaecological cancer                                                                                                                                                                                                                                ,PH960_v2138
Cancer,XaBLv,Read3,Malignant neoplasm of epiglottis NOS                                                                                                                                                                                                                           ,PH960_v2138
Cancer,XaIl4,Read3,Administration of cancer treatment                                                                                                                                                                                                                             ,PH960_v2138
Cancer,XaFwq,Read3,Suspected kidney cancer                                                                                                                                                                                                                                        ,PH960_v2138
Cancer,X77ou,Read3,Mesothelioma                                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,XaD2Q,Read3,Malignant neoplasm of skin of scapular region                                                                                                                                                                                                                  ,PH960_v2138
Cancer,X78RR,Read3,Squamous cell carcinoma of skin                                                                                                                                                                                                                                ,PH960_v2138
Cancer,XE2xB,Read3,Secondary and unspecified malignant neoplasm of lymph nodes                                                                                                                                                                                                    ,PH960_v2138
Cancer,Xa980,Read3,Secondary and unspecified malignant neoplasm of lymph nodes                                                                                                                                                                                                    ,PH960_v2138
Cancer,Xa980,Read3,Secondary and unspecified malignant neoplasm of lymph nodes                                                                                                                                                                                                    ,PH960_v2138
Cancer,Bz...,Read3,Cancers                                                                                                                                                                                                                                                        ,PH960_v2138
Cancer,XE1vN,Read3,Cancers                                                                                                                                                                                                                                                        ,PH960_v2138
Cancer,XE1vN,Read3,Cancers                                                                                                                                                                                                                                                        ,PH960_v2138
Cancer,X78ef,Read3,Cancers                                                                                                                                                                                                                                                        ,PH960_v2138
Cancer,XE1vN,Read3,Cancers                                                                                                                                                                                                                                                        ,PH960_v2138
Cancer,XE1vN,Read3,Cancers                                                                                                                                                                                                                                                        ,PH960_v2138
Cancer,XE1wR,Read3,"[M]Neoplasm, metastatic                                                                                                                                                                                                                                        ",PH960_v2138
